num_clients,avg_set_rt_ms,set_rt_ms_25,set_rt_ms_50,set_rt_ms_75,set_rt_ms_90,set_rt_ms_99,conf_set_rt_ms,avg_set_tp_s,conf_set_tp_s,avg_get_rt_ms,get_rt_ms_25,get_rt_ms_50,get_rt_ms_75,get_rt_ms_90,get_rt_ms_99,conf_get_rt_ms,avg_get_tp_s,conf_get_tp_s,miss_rate,num_workers
1,0,0,0,0,0,0,0,0,0,2.3094858757062147,2.202,2.298,2.405,2.5103999999999997,2.7630800000000004,0.02460534427301259,432.8757062146893,4.474821499819593,0.013443140735326747,8
2,0,0,0,0,0,0,0,0,0,2.08754802259887,1.974,2.0694999999999997,2.1637500000000003,2.3285999999999993,2.557199999999998,0.01721468260728028,959.5593220338983,10.480362429168736,0.01338302657764275,8
4,0,0,0,0,0,0,0,0,0,3.218385269121813,1.8449999999999998,1.9375,2.0399999999999996,2.1615,12.606100000000168,1.0486787310912529,1978.3352272727273,54.13574345364522,0.013244805284161276,8
6,0,0,0,0,0,0,0,0,0,13.625639691714834,2.04125,2.1064999999999996,2.196,4.257900000000001,738.15531,5.639273944688371,2564.815028901734,106.95387028095985,0.012970095534726276,8
7,0,0,0,0,0,0,0,0,0,5.127215496368039,2.3345000000000002,2.394,2.463,2.543,88.39425999999999,1.4823289186725743,2798.2542372881358,77.49704855189228,0.013159940317914115,8
8,0,0,0,0,0,0,0,0,0,2.7119477401129943,2.6449999999999996,2.71,2.77325,2.826,2.958649999999999,0.005020281941466712,2944.598870056497,8.686475091250141,0.014198168052586944,8
1,0,0,0,0,0,0,0,0,0,9.016293785310733,2.189,2.315,2.4879999999999995,2.6908000000000003,222.54328000000004,5.653753246827604,406.7853107344633,14.766925230016064,0.013319259454729795,16
2,0,0,0,0,0,0,0,0,0,6.6095254237288135,1.99025,2.0785,2.2355,4.433899999999998,33.64150999999917,4.855443721989299,864.2316384180791,36.904650006535825,0.013381796311670992,16
4,0,0,0,0,0,0,0,0,0,2.3139435028248587,1.84375,1.9395,2.02425,2.1315000000000004,7.1239299999999695,0.24132748026547424,1995.1920903954801,49.70653304516355,0.013413601624243592,16
6,0,0,0,0,0,0,0,0,0,2.548588512241054,2.035,2.088,2.15875,2.323,23.66856,0.1542671330131926,2731.6045197740114,70.57325535879924,0.01317699909409424,16
7,0,0,0,0,0,0,0,0,0,4.315606110652353,2.3355,2.396,2.472,2.575,37.9683000000002,0.8143492961645385,2740.907514450867,88.71625405056179,0.013092157569852608,16
8,0,0,0,0,0,0,0,0,0,2.708108757062147,2.65,2.705,2.7642499999999997,2.817,2.94085,0.004513187884503578,2948.237288135593,9.957116198412663,0.014209390653804438,16
1,0,0,0,0,0,0,0,0,0,10.564966101694916,2.1719999999999997,2.298,2.5210000000000004,4.001800000000001,125.38484000000184,10.744371395968042,397.61581920903956,16.648981666381584,0.013399073574128279,32
2,0,0,0,0,0,0,0,0,0,1.9940960451977403,1.9002499999999998,1.987,2.08075,2.1612,2.3050499999999996,0.01359943782286896,1002.2146892655368,9.53178655955901,0.013208036439072788,32
4,0,0,0,0,0,0,0,0,0,2.6207161016949154,1.8407499999999999,1.9335,2.05575,3.3442000000000016,14.462199999999987,0.18928944755592206,1923.502824858757,70.48085654075858,0.013405392703988722,32
6,0,0,0,0,0,0,0,0,0,2.175731638418079,2.03125,2.081,2.144,2.2249,5.308650000000004,0.030133360234784804,2813.9661016949153,46.56193659392325,0.013110554297370661,32
7,0,0,0,0,0,0,0,0,0,2.3890734463276835,2.333,2.385,2.442,2.502,2.5920999999999994,0.004618007385929,2923.3333333333335,11.530061299769503,0.01323077517731867,32
8,0,0,0,0,0,0,0,0,0,2.708981638418079,2.65,2.709,2.7649999999999997,2.8255,2.9509499999999997,0.004830131930690546,2947.6214689265535,10.124573770484917,0.014166358396792204,32
1,0,0,0,0,0,0,0,0,0,2.235943502824859,2.1229999999999998,2.2230000000000003,2.3280000000000003,2.4382,2.67004,0.02360745352677063,446.97740112994353,4.544695971917983,0.013233900018959742,64
2,0,0,0,0,0,0,0,0,0,2.026146892655367,1.89825,1.9945,2.1027500000000003,2.232,2.4830499999999995,0.02640374915582914,990.7909604519774,14.420794430112585,0.013240577065632662,64
4,0,0,0,0,0,0,0,0,0,12.509431428571427,1.8339999999999999,1.9274999999999998,2.04625,2.1771000000000003,720.81249,7.323239742239687,1998.12,55.27722961482942,0.013361130891609542,64
6,0,0,0,0,0,0,0,0,0,9.749503766478343,2.02925,2.1035000000000004,2.21675,3.653699999999999,210.52441000000002,4.776288732946842,2610.231638418079,100.91643532985991,0.013045143946789146,64
7,0,0,0,0,0,0,0,0,0,3.4143204196933015,2.3469999999999995,2.404,2.473,2.5644,32.03624000000001,0.35531359586864675,2750.587570621469,81.74041993354608,0.013042924572869895,64
8,0,0,0,0,0,0,0,0,0,2.708204096045198,2.643,2.706,2.766,2.8295,2.955499999999999,0.004907792565104035,2948.7514124293784,10.572334890370202,0.014187753506703019,64
